1333	.198	.254	1.882	3.282	2.323	2.589	.416
1334	-.446	-.19	-.166	.104	.213	-.264	-.082
1335	-.076	.37	-.069	-.033	-.402	.081	.103
1336	-.303	.374	.121	-.126	-.352	-.14	.087
1337	-.173	1.138	1.844	3.649	3.338	3.184	.579
1338	-.557	1.046	2.188	3.295	3.656	2.667	.345
1339	-.03	-.125	.004	.369	.234	.087	.053
1340	-.138	.067	.022	.429	.296	-.091	-.039
1341	.216	-.329	-.782	-.581	-.389	-.075	-.374
1342	-.18	-.394	-.858	-.534	-.029	-.352	-.576
1343	.061	-.602	-.575	-.918	-1.119	-1.315	-.525
1344	-.302	-.581	-.395	-.933	-1.095	-.492	-.843
1345	.104	-.155	-.326	-.136	.544	-.492	-.06
1346	.092	.166	.018	-.308	-.449	-.072	-.581
1347	-.102	-.076	.055	-.066	.07	-.132	-.267
1348	.446	-.16	-.058	-.107	-.046	-.265	-.331
1349	.263	-.428	-.428	.107	.413	.735	.236
1350	.188	-.343	-.49	.17	.222	.548	.154
1351	.313	-.423	-.522	.384	.552	.822	.422
1352	-.028	-.416	-.742	.409	.47	.683	.299
1353	.105	-.339	-.345	.65	.798	1.079	.428
1354	.118	-.28	-.513	.543	.667	.958	.25
1355	.443	.569	.156	-.163	-.391	-.057	.568
1356	.213	.351	.066	-.205	-.359	-.201	.275
1357	-.166	.566	3.573	4.185	3.967	4.524	.33
1358	-.139	.507	3.658	4.309	4.473	4.835	.066
1359	-.136	-.392	.401	.378	.527	.472	.115
1360	-.354	-.673	-.296	-.238	-.312	-.172	-.588
1361	-.122	.898	1.405	1.512	1.24	.973	.782
1362	-.103	.761	1.492	1.533	1.06	.863	.544
1363	-.157	.028	.131	.292	.523	.305	.05
1364	-.162	-.498	-.155	-.732	-.029	-.245	.158
1365	-.111	.244	.221	.057	.011	-.204	-.006
1366	.005	.607	.697	.486	-.055	-.445	-.42
1367	-.053	-.62	-.188	-.281	.047	-.117	-.205
1368	-.188	-.043	.761	1.584	1.395	1.29	.231
1369	.037	-.51	-.509	.583	.924	.939	-.412
1370	-.032	.369	.331	.131	-.209	.082	.191
1371	.236	.863	-.182	-.096	.078	.132	1.114
1372	.075	3.434	4.565	4.428	3.572	3.604	2.514
1373	.284	.369	.42	.373	.391	.628	.559
1374	.199	1.042	.762	.719	.755	1.12	1.006
1375	.352	.54	.352	.418	.465	.609	.482
1376	.332	.358	.532	.384	.283	.303	-.156
1377	.398	.097	.124	-.082	-.098	-.12	-.034
1378	.278	.049	.46	.493	.602	.651	.149
1379	.362	-.119	-.057	.085	.279	.14	-.239
1380	.199	-.567	-.835	-1.056	-.943	-.393	.262
1381	-.085	.238	-.138	-.786	-1.073	-.503	.91
1382	-.238	-.16	.096	.036	.187	.035	-.203
1383	-.179	.032	.344	.571	.574	.429	-.454
1384	-.19	.639	1.125	1.316	1.349	1.407	-.065
1385	.096	-.199	-.639	-1.063	-1.511	-1.689	-1.036
1386	.084	-1.283	-.68	-1.894	-1.429	-1.274	-2.952
1387	-.276	-.25	-.418	-.77	-.598	-.508	-1.246
1388	-.114	.087	.191	.021	.018	-.498	-.045
1389	-.281	-.255	-.304	.305	.166	-.044	
1390	.035	-.571	-.281	.312	.18	.013	.944
1391	-.089	.194	-.415	-.453	-.755	-.707	.024
1392	-.28	.707	.712	.743	.494	-.154	.469
1393	.023	.561	.713	.818	.965	1.397	.388
1394	.006	.751	.706	.454	.087	.499	.459
1395	.292	.001	-.037	-.092	.022	.26	-.036
1396	.315	.852	.36	.071	-.163	-.11	.509
1397	.235	-.282	.058	-.398	.048	.442	.733
1398	.02	-.019	.215	.46	.612	.802	.575
1399	.317	-.808	.085	-.568	-.123	-.429	-1.605
1400	.136	.568	.914	.388	-.066	-.1	.47
1401	.114	-.031	-.074	-.283	-.432	-.346	-.255
1402	-.043	.737	-.425	-.73	-.299	-.268	1.103
1403	-.011	-.115	-.49	-.471	-.184	-.52	-.159
1404	-.013	-.441	2.964	4.071	3.802	4.481	.103
1405	-.199	-.181	-.449	-.664	-.674	-.837	-.121
1406	-.141	-.328	-.439	-.632	-.841	-.766	-.482
1407	-.106	-.92	-1.303	-2.089	-2.045	-1.784	-.236
1408	-.257	-.318	.533	.368	-.065	-.155	-.908
1409	.023	-.26	-.204	-.407	-.426	-.733	-.8
1410	-.264	.735	1.189	1.193	.762	.399	.304
1411	.049	-1.022	.032	-.982	.107	-.241	-2.889
1412	-.199	1.144	1.955	2.092	1.273	.453	.667
1413	-.033	-.474	.964	3.08	2.987	3.004	.727
1414	-.051	.294	.348	.552	.408	.269	.281
1415	.225	.456	.437	.781	.346	.607	.806
1416	-.097	-.074	-.704	-.436	.017	.405	.66
1417	.118	.351	.541	.08	.186	.645	1.215
1418	.092	-.004	1.013	2.17	1.989	1.92	.338
1419	-.1	.151	.075	-.154	-.075	.338	.161
1420	.298	.403	1.059	2.093	2.207	2.015	.3
1421	.136	-.235	-.209	-.326	-.383	-.03	.663
1422	.162	-.394	-.285	-.41	-.712	-.375	.118
1423	.338	-.073	-.176	-.211	-.193	-.041	-.054
1424	.189	-.226	-.074	-.206	-.315	-.148	-.675
1425	.016	-.366	-.792	-.152	-.105	.285	.168
1426	.102	-.525	-.18	-.299	-.203	.103	-1.272
1427	.366	.377	.124	.205	.322	.159	.517
1428	.077	.086	.115	-.506	-.701	-.345	-.24
1429	-.086	-1.118	-.553	-1.123	-.95	-.69	-2.133
1430	-.015	-.621	-.44	-.836	-.733	-.699	-1.996
1431	.083	-.129	-.419	.507	.173	-.331	-.135
1432		-1.235	-.845	-.978	-.181	-.678	-2.354
1433	.05	-.977	-.392	-.459	-.531	-.738	-.136
1434	-.092	-.426	-.43	-.387	-.607	-.556	-.736
1435	-.037	-.076	-.457	-1.03	-1.329	-1.641	-.328
1436	-.16	.257	.831	.552	.58	.456	.381
1437	.209	-.37	-.583	-1.307	-1.287	-1.657	-.117
1438	-.198	-.678	-.705	-1.433	-1.622	-1.059	-.593
1439	-.309	.397	-.068	-.16	-.219	-.517	.069
1440	-.093	-.413	-1.28	-1.854	-1.842	-1.323	.261
1441	.214	-.432	-.282	.033	.408	.014	-.229
1442	.08	.81	1.893	2.201	2.181	2.46	.284
1443	.344	1.201	1.807	2.173	2.095	1.63	.892
1444	.098	.666	.621	.963	.924	1.004	-.114
1445	.224	-.272	-.352	-.542	-.731	-.692	.317
1446	.246	1.175	1.479	1.461	1.114	1.081	.759
1447	-.022	.837	.816	1.513	1.112	.916	.995
1448	.366	-.143	-.192	-.442	.514	1.08	-1.47
1449	.201	.36	.663	1.469	1.339	1.146	.253
1450	.267	-.23	.085	-.623	-.553	-.279	-.972
1451	.074	.255	.439	.506	.618	.581	-.164
1452	.007	-1.317	-.518	-.909	-1.192	-.72	-2.7
1453	-.41	-.174	-.367	.344	.418	.03	-.395
1454	.18	1.065	1.138	1.235	1.145	.484	-.52
1455	.149	-.204	-1.363	-2.192	-1.58	-1.596	-.413
1456	-.096	.721	.532	.15	.403	-.049	.201
1457	-.309	.317	.637	2.569	.947	2.267	-.26
1458	-.059	.121	2.177	3.865	4.026	4.419	.649
1459	.153	-.677	-.784	-.515	-.357	-.67	-.833
1460	.013	.484	.147	.153		.21	-.137
1461	-.316	3.515	3.92	4.478	3.948	4.28	2.561
1462	-.258	.401	.825	.99	.962	.327	.319
1463	.065	-.547	-.638	-.877	-.604	-1.141	-.175
1464	-.057	.055	-.401	-.785	-.996	-.699	-.559
1465	.357	.401	.004	.053	.348	.236	-.469
1466	.044	-.018	-.684	-.677	-.635	-.901	-.159
1467	.467	-2.29	-.702	.25	.849	1.618	-3.702
1468	.271	.879	.722	.541	.701	.92	.759
1469	.68	-1.977	-1.779	-2.208	-1.251	-.562	-1.52
1470	.271	.104	.476	.6	.778	.373	-.878
1471	.261	1.471	.526	.045	-.225	.272	2.407
1472	.398	-1.153	-1.725	-1.93	-1.569	-.466	-.687
1473	.202	.96	1.032	.857	.168	.105	1.009
1474	.152	-.198	-.654	-.938	-.741	-.158	-.631
1475	.284	-.428	-1.16	-1.38	-1.143	-1.188	.101
1476	.124	-.82	-1.075	-.873	-.889	-.366	-.074
1477	-.016	.764	.875	1.015	.238	.487	.257
1478	.146	-.159	-.788	-1.129	-1.399	-1.509	.403
1479	.117	.296	.216	.696	.409	.233	.914
1480	.06	.585	.066	-.066	.146	-.054	.508
1481	.165	.574	.713	.381	-.532	-.604	.937
1482	-.031	-.452	-.262	-.192	.265	.086	-1.349
1483	.002	-.589	-.913	-1.461	-1.036	-1.27	-.458
1484	-.145	-.431	-.947	-1.309	-1.139	-.997	-.57
1485	-.103	-1.624	-1.024	-2.538	-1.021	-1.144	-3.458
1486	-.235	-.274	-.645	-1.828	-1.444	-1.336	-.333
1487	.006	.09	.298	.639	.742	.427	-.336
1488	-.266		.594	1.709	2.878	1.897	-.044
1489	.195	-.209	-.129	2.339	3.176	3.685	-.25
1490	.172	.164	.165	2.669	4.389	5.821	-.157
1491	.275	.266	.287	.478	.405	.417	.527
1492	.282	.298	.717	1.104	1.303	.909	.209
1493	.352	.337	.419	.576	.609	.646	-.192
1494	.19	.355	.304	.037	-.284	-.343	.151
1495	.169	.084	-.145	-.167	.06	.289	-.496
1496	.016	-.464	-.484	-.502	-.804	-.493	.448
1497	.072	.062	.136	.701	.251	.785	.016
1498	-.001	-.171	-.932	-.924	-.831	-.59	.05
1499	.228	-.823	-.64	-1.237	-.6	-.363	-2.203
1500	.13	-1.229	-.738	-1.24	-.773	-.397	-2.056
1501	.127	-.048	-.639	-.211	.132	-.662	.788
1502	-.236	.373	.19	-.055	-.111	-.402	.413
1503	.228	.009	.084	-.2	-.01	-.563	.129
1504	.241	-1.429	-1.66	-2.147	-1.131	-.634	-2.363
1505	.222	-1.726	-1.905	-2.262	-1.312	-.65	-2.479
1506	-.137		-.201	-.558	.525	-.62	.761
1507	-.099	-.403	-.21	-.444	-.442	-.347	-.152
1508	-.026	-.028	-.551	-.874	-.676	-.337	-.069
1509	-.178	.035		-.148	-.305	-.249	.205
1510	-.071	-.389	-.374	-.605	-.567	-.494	-.414
1511	-.083	.023			.207	-.234	-.585
1512	-.307	-.606	-.288	-.155	-.332	-.236	.073
1513	-.175	-.4		.167	-.128	-.158	.477
1514	.06	.459	.716	.573	-.054	-.438	.315
1515	.094	.229	-.26	-.088	-.764	-.567	-.327
1516	.375	-.32	-.141	-.71	-.461	-.091	-.942
1517	.281	-.467	-.695	-1.17	-.843	-.643	.413
1518	.347	-.525	-.705	-1.124	-.408	-.784	.045
1519	.459	-1.572	-1.209	-1.411	-1.327	-1.304	.503
1520	.065	-1.491	-.972	-1.196	-1.31	-1.039	.263
1521	.424	.06	-.032	-.186	-.346	-.256	.229
1522	.161	-.184	-.186	.046	-.04	-.082	.11
1523	.239	-.156	-.236	-.302	-.615	-.422	.741
1524	.144	.117	-.009	.293	.186	.582	.078
1525	-.302		1.902	3.138	2.348	2.133	1.211
1526	-.113	.749	1.45	1.215	.291	-.015	.328
1527	.087	.652	.804	.456	.361	.354	.183
1528	-.016	-.814	-.584	-.8	-.751	-1.32	-.832
1529	.091	.582	.124	.022	-.006	.234	1.232
1530	-.108	.039	.26	-.247	-.097	-.093	.386
1531	-.295	1.24	1.807		1.167	.775	1.211
1532	-.132	.89	1.253	1.556	.984	.373	.658
1533	.099	3.091	4.145	3.99	4.182	3.452	1.585
1534	-.067	-1.132	-1.156	-1.233	-.9	-.568	-1.794
1535	-.222	-.002	.054	.017	.404	.535	.305
1536	-.139	-1.447	-.246	-.3	.37	-.484	-2.476
1537	.225	-.058	-.227	-.455	.473	-.173	-.044
1538	.043	.782	-.091	.424	.615	.599	1.313
1539	.449	.596	.236	-.187	-.305	.103	1.037
1540	.144	.093	-.09	-.576	-.454	-.537	1.044
1541	.517	.103	.391	2.03	2.029	1.996	-.638
1542	.12	.149	-.115	-.387	-.41	-.263	.633
1543	.342	.363	-.172	-.57	-.78	-.283	-.036
1544	.157	.151	.172	.243	.328	.59	.305
1545	.253	-.368	-.823	-1.341	-.814	-.106	.041
1546	.067	.762	.315	-.013	.094	.642	.963
1547	.373	.524	.104	.844	.636	.793	.428
1548	.169	.573	.626	.793	.76	1.136	.427
1549	.072	-.089	-.49	-.518	-.713	-.557	
1550	.269	-.211	-.414	-.809	-.637	-.601	-.314
1551	-.015	-.037	.489	.42	.435	.648	.018
1552	-.103	-.991	.084	-.563	.075	-.356	-2.395
1553	-.006	-.292	-.16	-.597	-.418	.025	.103
1554	-.01	-.12	-.066	-.113	.079	-.023	-.086
1555	-.129	-.118	.064	.434	.323	.009	-.11
1556	-.012	.342	.642	.582	.426	-.017	-.058
1557	-.092	-.144	-.174	-.33	-.34	-.132	.064
1558	.205	-1.415	-2.064	-2.184	-1.016	-.228	-2.557
1559	-.155	.144	-.346	-.426	-.217	-.343	.165
1560	-.05	-.067	-.357	-.83	-1.113	-.786	-.821
1561	.406	-.347	-.618	-.752	-.751	-.745	.161
1562	.398	-.315	-.615	-.983	-.756	-.657	-.047
1563	.181	-.006	-.263	.824	.673	.673	.344
1564	.323	.455	.44	-.104	-.173	-.003	.481
1565	.23	-.178	.006	.283	.518	.536	-.254
1566	.166	-.146	-.044	.971	1.096	1.251	.305
1567	.389	.87	1.035	1.933	1.683	2.111	.674
1568	.174	.937	.614	.177	.066	.295	1.559
1569		-.249	-.487	-.458	-.607	-.274	.051
1570	.303	-.13	-.757	-1.264	-1.014	-.561	.31
1571	.233	.211	.051	-.094	-.377	-.431	.088
1572	.096	-.393	-.086	-.178	-.208	-.094	-.276
1573	.221	-.24	-.205	-.429	-.666	-.864	.201
1574	-.016	.166	.259	.754	.683	.471	-.327
1575	-.253	.368	.414	1.692	1.369	1.071	.558
1576	-.026		.706	1.498	1.331	.753	.543
1577	-.065	-.168	-.131	.55	.347	.31	.767
1578	-.039	-.685	-.639	-1.048	-.59	-.506	-.74
1579	-.238	-1.207	-.861	-1.454	-1.067	-1.132	-.747
1580	-.19	-.008	.096	.499	.355	.083	-.507
1581	.083	-.468	-.35	-.445	-.656	-.641	-.357
1582	.039	.473	.734	.493	.624	.509	-.064
1583	.106	-1.276	-.614	-1.747	-.636	-.584	-2.223
1584	.045	-1.523	-1.479	-2.095	-1.961	-2.086	-.35
1585	.345	.176	-.028	-.319	-.386	-.363	.283
1586	.368	1.166	1.41	1.739	1.731	1.822	.665
1587	.383	-.852	-.886	-1.033	-.395	-.064	-1.504
1588	.073	-.227	-.023	.224	.561	.557	.4
1589	.337	-.767	-1.092	-2.158	-1.736	-1.787	1.772
1590	.312	.803	.347	.55	.348	.565	.763
1591	-.11	.203	.207	.651	.756	.939	.113
1592	.208	.084	.545	1.154	1.227	1.449	-.133
1593	.766	.968	1.913	2.243	1.608	1.579	1.157
1594	.103	1.244	.595	-.122	-.843	-.917	.384
1595	.382	-1.723	1.234	3.165	2.985	3.682	-2.571
1596	-.119	-.22	.144	.55	.781	.807	-.279
1597	.136	.912	1.148	1.122	.621	.417	.136
1598	-.487	-.34	-.591	-.682	-.761	-.332	-.872
1599	-.22	-.427	-.871	-1.251	-1.05	-1.326	-.138
1600	-.248	-.41	-1.002	-1.54	-1.703	-1.559	-.287
1601	-.027	-.7	-.391	-.527	-.461	-.641	-.529
1602	.038	.257	1.454	1.598	1.379	.603	.458
1603	-.093	-1.265	1.018	2.939	2.964	4.296	.041
1604	-.165	.123	.213	.335	-.024	-.168	-.319
1605	.012	.862	.606	1.027	.461	.518	-.004
1606	-.11	-.088	-.168	-.339	-.346	-.203	.09
1607	-.104	.002	.114	.113	.003	-.01	-.209
1608	-.118	-.109	.036	.081	-.067	.041	-.057
1609	-.208	-.36	4.123	4.894	4.523	5.143	-.264
1610	-.037	.188	3.576	4.244	4.163	5.332	-.099
1611	.105	.273	.269	1.291	1.279	1.504	.435
1612	-.053	-.011	.174	.339	.171	.658	0
1613	.23	-.138	.294	-.216	-.055	-.132	-.376
1614	.173	-.209	.358	-.409	-.135	.06	-.744
1615	-.008	.028	-.106	-.419	-.442	-.451	.142
1616	.183	.871	.658	.063	-.506	-.196	-.937
1617	.223	-.29	-.398	-.168	-.199	-.234	.137
1618	.214	.839	.678	.226	-.204	-.329	.19
1619	.184	.061	.002	.26	.159	.127	-.417
1620	-.087	.225	.293	1.218	1.559	2.119	-.346
1621	.067	-.414	-.673	-.64	-.32	-.524	-.682
1622	-.033	-.103	-.469	.147	.425	.26	-.464
1623	-.225	-.478	-.38	.153	.302	.494	-.06
1624	-.044	.498	1.413	1.819	2.02	.878	.83
1625	-.098	.861	1.254	2.528	1.459	1.284	1.287
1626	-.196	-.343	-.592		.904	-.084	-.224
1627	-.007	-.378	-.82	-1.046	-.693	-1.059	.46
1628	.039	.065	-.428	-.269	-.402	-.39	-.072
1629	.099	.303	.371	.833	.428	.639	.418
1630	-.223	.636	.826	.789	1.078	.58	-.522
1631	-.126	.332	-.124	.141	-.424	-.181	.44
1632	-.194	.778	.461	.084	-.189	-.299	.354
1633	.241	1.069	.354	.14	-.178	-.38	-.221
1634	.252	.292	-.269	-.407	-.448	-.103	-.187
1635	.33	1.227	.949	1.77	1.22	1.041	.092
1636	-.193	-.033	-.257	.608	.794	1.011	-.096
1637	.5	-.064	-.557	1.012	.924	1.068	-.061
1638	.2	.67	.483	.608	.895	1.067	.482
1639	.294	-.351	-.666	-.846	-.994	-.973	-.061
1640	.076	-.722	-1.207	-.631	-.825	-.905	.214
1641	.409	.191	-.212	-.829	-1.452	-1.229	-.265
1642	-.284	.878	1.742	.95	.693	.974	.277
1643	.321	-.64	-1.276	-1.935	-1.434	-1.261	.501
1644	.042	.842	.316	.23	.054	.452	.185
1645	.126	.314	.13	.971	1.229	1.5	.777
1646	-.159	-.051	-.181	-.17	-.154	-.346	-.596
1647	.042	.061	-.061	-.163	-.522	-.493	-.233
1648	-.121	.935	2.063	2.932	2.894	1.91	.043
1649	-.104	.06	-.2	-.41	-.245	.018	-.27
1650	.022	.884	1.277	1.82	1.651	1.24	.675
1651	-.184	.242	-.221	-.473	-.171	-.147	-.338
1652	-.112	-.135	-.063	-.262	-.245	.206	-.724
1653	.083	-.983	-1.708	-2.306	-1.703	-1.646	-.389
1654	-.098	-.05	-.519	-.167	-.014	-.738	-.106
1655	.091	.513	.193	-.427	-.465	-.81	-.323
1656	-.22	.404	4.353	5.137	3.148	6.015	-.499
1657	.368	1.119	.928	.505	.006	.424	.027
1658	.075	1.239	1.839	1.3	1.037	1.134	.791
1659	.258	-1.11	-.274	-1.012	-.453	-.457	-1.99
1660	.158	.666	.064	.472	.715	.994	.093
1661	.028	.104	.106	.742	.066	.732	-.393
1662	.236	.238	.166	-.326	.102	.825	-.332
1663	.429	-1.007	-1.066	-1.159	-1.122	.457	-.105
1664	.033	.221	.033		-.197	-.014	.207
1665	.147	1.667	1.255	.673	-.229	-.444	.485
1666	-.187	.468	-.243	-.6	-.816	-.698	-.736
1667		.642	-.229	-.923	-1.048	-.699	-.793
1668	-.285	-.312	-.663	-.416	-.566	-.542	.122
1669	.493	-.164	-.14	-.283	-.243	-.237	-.145
1670	.262	.538	1.197	.971	.825	-.094	1.005
1671	-.107	.618	.604	.646	.417	1.016	.252
1672	-.286	.852	1.2	.727	.826	.276	.515
1673	.076	-.486	-1.322	-1.421	-1.152	-1.79	-.451
1674	-.307	1.107	1.994	2.672	1.458	2.094	.149
1675	-.062	.552		1.073	.945	.983	.092
1676	-.068	.016	-.301	-.935	-.9	-.433	-.107
1677	-.055	.742			.923	.694	.016
1678	-.211	-.03	-.131	.113	.064	-.206	-.793
1679	.008	-.246			.672	.41	-1.021
1680	0	.328	-.289	-.748	-1.099	-1.205	-.149
1681	.148	.385	.044	.002	.348	.163	-.464
1682	.143	.502	.519	.711	.744	.895	.404
1683	.225	-.071	-.43	-.813	-.503	-.392	-.269
1684	.346	.348	-.903	-.93	-.731	-.698	.164
1685	.236	.2	-.996	-1.512	-1.493	-1.242	.115
1686	.095	.364	-.434	-.968	-.204	-.394	-.025
1687	.515	-1.658	-1.808	-2.373	-1.401	-.646	-2.071
1688	-.006	.32	.419	.956	1.109	1.162	-1.334
1689	.404	-.233	-.702	-.454	.127	.253	.322
1690	-.062	-.814	-.852	.799	2.11	2.559	-.318
1691	.319	-.2	.113	1.616	1.818	1.544	-.078
1692	.1	-.276	-.24	.334	.378	.509	-.366
1693	.144	-.127	-.122	-.666	-1.375	-1.745	.95
1694	-.141	1.199	1.995	2.694	2.563	2.284	.687
1695	-.008	.346	.049	-.749	-.999	-.286	.684
1696	.135	1.732	.56	-.174	-.204	.074	2.354
1697	.065	1.489	.388	1.346	1.64	1.392	1.409
1698	.089	-.574	-1.681	-2.212	-1.808	-1.685	-.871
1699	-.208	1.158	.038	-.736	-1.004	-.892	.44
1700	.051	.834	-.292	-.801	-.34	-.292	.167
1701	-.067	.599	-.033	-.203	-.275	-.084	.3
1702	.153	-.006	.195	.623	.72	.745	.724
1703	-.282	.336	.169	1.116	1.519	1.591	1.114
1704	.015	.835	.798	.411	-.017	-.139	1.055
1705	.38	.637	.062	.005	.022	.168	1.237
1706	-.036	.126	.506	.607	.677	.552	.195
1707	.209	.372	.023	.315	.22	.375	.574
1708	.124	.989	.549	.071	-.028	-.054	.375
1709	.328	.985	.777	.297	.036	-.026	.606
1710	.375	1.033	.602	.139	-.186	-.107	.942
1711	.244	.395	-.264	-1.852	-1.349	-1.583	.469
1712	.206	-.121	.078	-.157	.489	.807	-1.268
1713	.501	2.309	1.951	2.639	2.257	2.181	.613
1714	.142	1.124	.695	.184	-.211	.477	1.365
1715	.271	.082	.133	1.022	1.073	1.028	.062
1716	.272	-1.876	-1.288	-2.109	-1.287	-1.274	-2.193
1717	-.436	-.109	-.174	-.296	-.542	-.848	-.454
1718	-.115	-.624	-.327	.222	.096	.005	.043
1719	.166	.377		1.302	.931	.646	-.475
1720	-.012	.664	.811	.834	.248	-.337	-.054
1721	-.289	-.343	.033	.74	.44	.409	.008
1722	-.093	.749	.916	.747	.134	-.395	.569
1723	-.182	-.347	-.218	-.501	-.741	-.578	-.325
1724	.072	.864	.633	1.053	1.06	1.046	1.03
1725	.091	.496	-.548	-1.299	-.524	.073	2.623
1726	.103	1.116	1.112	1.709	1.5	1.267	.158
1727	.02	.438	.473	.25	.143	.114	.559
1728	.24	-.125	-.236	.289	-.111	.016	.404
1729	.233	-.531	-.384	-.682	-.183	-.275	-.44
1730	.09	.429	-.202	-.066	.294	-.041	.504
1731	.571	-1.211	-1.989	-2.583	-1.459	-.513	-1.05
1732	.458	1.058	1.369	.818	.12	-.22	.859
1733	.496	.236	-.109	-.712	-.902	-.874	.58
1734	.521	.983	1.126	.685	-.014	-.52	.635
1735	.319	2.521	2.109	2.049	1.343	2.238	3.248
1736	.598	-.176	.455	.574	.578	.494	-.958
1737	.391	-1.222	-1.449	-1.464	-1.554	-1.741	-.806
1738	.546	.097	.66	1.338	1.271	1.411	.433
1739	.241	.401	-.079	.506	.133	.988	1.157
1740	.378	.06	-.057	.237	.322	.099	-.023
1741	.114	.786	.009	-.206	-.189	-.067	.512
1742	-.066	.566	-.043	-.397	-.721	-.527	.246
1743	-.012	.445	.268	.329	.027	.055	.645
1744	.084		1.263	1.922	1.38	.983	.194
1745	.165	-.097	-.806	-.986	-.614	-.971	.484
1746	-.083	.423	1.668	2.358	1.919	1.042	-.156
1747	.258	-.663	-.243	-1.2	-1.206	-.928	-1.082
1748	.045	.401	1.705	1.502	1.459	1.037	.405
1749	-.135	.126	.858	1.4	1.226	.997	.015
1750	-.19	.509	.337	.628	.569	.427	.574
1751	-.173	-.252	-.286	-.467	.127	.881	.404
1752	.188	.529	.696	.847	.701	.547	1.004
1753	.509	.847	.296	1.06	1.064	1.252	1.492
1754	.342	-.949	-.841	-1.782	-1.698	-1.979	-.407
1755	.126	2.344	2.404	3.31	1.874	2.65	1.309
1756	.138	.602	-.548	-.878	-.507	-.82	.219
1757	.442	-.326	-.181	-.62	-.65	-.641	-.766
1758	.272	.319	.91	2.1	1.984	2.111	-.102
1759	.473	-.299	-.32	.196	.115	.105	.282
1760	.157	.488	.035	.08	.156	.012	.02
1761	.336	-.803	-1.424	-2.384	-1.703	-2.019	-1.09
1762	.529	-.009	.097	.267	.416	.471	-.179
1763	.221	1.126	.556	.864	-.016	.62	.944
1764	.237	.788	-.132	-.326	.278	.618	1.403
1765	-.088	.879	-.117	-.569	-.786	-1.963	.006
1766	.041	-.025	-.253	-.054	.245	0	-.467
1767	-.259	1.333	.419	1.636	.969	.761	2.838
1768	.355	-1.372	-2.036	-2.003	-.984	-.251	-2.318
1769	.18	.435	.545	.111	.331	.512	-.007
1770	.089	.37	-.879	-1.223	-1.279	-.843	.124
1771	.112	.238	-.506	-.411	-.141	-.246	-.855
1772	.043	.715	1.038	.59	.076	-.252	.725
1773	.045	.421	.595	.205	.208	.643	-.115
1774	-.061	-.704	-.702	-1.225	-1.3	-.974	-.438
1775	.179	-.16	.706	.095	.072	-.076	-1.985
1776	-.019	.208	.098	.412	.409	-.101	.051
1777	.382	-2.155	-1.832	-2.685	-1.459	-1.529	-2.713
1778	.573	.861	-1.534	-.34	.026	.594	2.241
1779	.196	.621	-.133	.198	.123	.424	1.156
1780	.184	-1.936	-2.278	-2.543	-2.35	-2.556	-1.576
1781	.432	.943	1.152	1.225	.964	1.333	.237
1782	.048	1.299	.611	.85	1.425	1.277	2.498
1783	.33	2.111	1.689	1.153	.257	.262	-.041
1784	.369	.291	-.025	.283	.264	.321	.132
1785	.69	.538	.243	.236	.138	.51	1.163
1786	.366	.689	.175	-.359	.409	.762	.543
1787	.627	-1.651	-1.748	-2.139	-1.267	-.413	-2.443
1788	.171	.181	.64	1.239	1.494	1.967	-.017
1789	.003	.253	.281	1.759	.792	.941	.643
1790	-.038	-.236	-.108	-.144	.01	-.45	
1791	-.22	.121	-.09	.683	.277	.346	.495
1792	.108	.315	-.196	.034	.274	.333	.21
1793	.139	-.169	-.44	-.816	-.789	-.499	-.135
1794	.242	-1.503	-.922	-.531	-.389	-.513	-.1
1795	.057	-1.223	-.472	-1.028	-.63	-.479	-2.123
1796	-.12	.521	.694	.564	.182	.052	.384
1797	-.005	1.018	1.238	2.429	1.314	1.817	1.023
1798	-.323	-.169		3.369	3.226	2.638	-.089
1799	.019	.726	.615	.449	-.075	.362	.807
1800	-.004	.59	1.046	1.834	1.446	1.132	-.318
1801	.153	.101	-.167	.016	-.414	-.486	-.28
1802	.266	-1.37	-.84	-.514	-.77	-.425	-.419
1803	.229	-.085	-.011	.144	.171	.256	.558
1804	.404	-.001	-.9	-1.188	-.647	-.481	.152
1805	.38	1.198	.42	-1.036	-.184	.779	2.772
1806	.193	-.131	-.286	.597	.872	1.087	.278
1807	.312	.313	.378	.13	.271	.247	.396
1808	.174	.7	.746	.719	.538	.482	.616
1809	.292	1.927	1.896	2.106	1.196	1.334	1.941
1810	.214	1.437	1.59	1.622	2.715	3.314	1.008
1811	.193	-.022	-.537	-.862	-.44	-.864	.464
1812	.228	-.175	-.46	-.867	-1.159	-.875	-.138
1813	.077	.066	.191	.406	.188	.527	.565
1814	.048	.016	.06	1.35	1.324	.807	.243
1815	.339	.337	.694	.196	.219	.405	-.164
1816	.331	-1.731	-2.314	-2.381	-1.449	-.672	-1.388
1817	.202	-2.169	-.866	-1.194	-1.024	-1.024	-.762
1818	-.102	.26	.496	.235	.351	.021	
1819	-.169	.005	.661	1.28	1.058	1.03	-.209
1820	-.251	-.186	3.504	3.91	3.931	2.577	-.846
1821	-.107	.484	.984	1.799	1.159	1.056	.269
1822	-.279	-.22	-.516	-.886	-.648	-.637	.143
1823	.337	-.347	-.402	-.49	-.337	-.361	-.215
1824	-.097	-.381	-.151	-.87	.001	-.947	-1.066
